   187531.945477076       -332900.165214738     
   195322.292986006       -328388.422673030     
   203002.875152522       -323692.135599796     
   210569.372200614       -318813.937593537     
   218017.525785881       -313756.560985976     
   225343.141140808       -308522.835494350     
   232542.089194642       -303115.686832296     
   239610.308667297       -297538.135279600     
   246543.808136754       -291793.294211066     
   253338.668079366       -285884.368584779     
   259991.042882504       -279814.653389996     
   266497.162828949       -273587.532054944     
   272853.336052429       -267206.474814743     
   279055.950463682       -260675.037039736     
   285101.475646433       -253996.857524449     
   290986.464722612       -247175.656737441     
   296707.556186189       -240215.235032301     
   302261.475704927       -233119.470820034     
   307645.037889383       -225892.318703108     
   312855.148028437       -218537.807571425     
   317888.803790642       -211060.038660483     
   322743.096890642       -203463.183572016     
   327415.214719917       -195751.482257407     
   331902.441941072       -187929.240964164     
   336202.162044887       -180000.830145788     
   340311.858869315       -171970.682335355     
   344229.118079609       -163843.289983156     
   347951.628608739       -155623.203258760     
   351477.184057226       -147315.027817880     
   354803.684051539       -138923.422534441     
   357929.135560151       -130453.097198266     
   360851.654166343       -121908.810178837     
   363569.465296846       -113295.366055591     
   366080.905405380       -104617.613215244     
   368384.423110129       -95880.4414166681     
   370478.580284202       -87088.7793238794     
   372362.053098089       -78247.5920077045     
   374033.633013138       -69361.8784167494     
   375492.227725040       -60436.6688183131     
   376736.862056320       -51477.0222099274     
   377766.678796820       -42488.0237022403     
   378580.939491140       -33474.7818739978     
   379179.025172018       -24442.4260999169     
   379560.437038608       -15396.1038522839     
   379724.797078620       -6340.97797715093     
   379671.848633288        2717.77605394977     
   379401.456904127        11774.9729158155     
   378913.609400436        20825.4202239008     
   378208.416326526        29863.9213501112     
   377286.110907650        38885.2782589681     
   376147.049653606        47884.2943629974     
   374791.712559012        56855.7773961500     
   373220.703239268        65794.5423040130     
   371434.749001207        74695.4141495178     
   369434.700847490        83553.2310328057     
   367221.533413786        92362.8470238575     
   364796.344837827        101119.135106445     
   362160.356559432        109816.990131909     
   359314.913050634        118451.331781222     
   356261.481475059        127017.107533731     
   353001.651275758        135509.295640950     
   349537.133690707        143922.908103678     
   345869.761195241        152252.993650725     
   342001.486870722        160494.640717416     
   337934.383698780        168642.980422057     
   333670.643780525        176693.189538438     
   329212.577480158        184640.493462447     
   324562.612492476        192480.169170806     
   319723.292833811        200207.548169880     
   314697.277755997        207818.019432493     
   309487.340583025        215307.032320625     
   304096.367470114        222670.099491828     
   298527.356084962        229902.799787158     
   292783.414211048        237000.781098390     
   286867.758272895        243959.763212240     
   280783.711783287        250775.540629292     
   274534.703712513        257443.985355290     
   268124.266779775        263961.049662441     
   261556.035666993        270322.768818332     
   254833.745155297        276525.263780063     
   247961.228184620        282564.743851159     
   240942.413836833        288437.509298823     
   233781.325243013        294139.953929073     
   226482.077415478        299668.567617306     
   219048.875005332        305019.938791803     
   211486.009986355        310190.756867716     
   203797.859266165        315177.814629076     
   195988.882225663        319978.010556335     
   188063.618187890        324588.351097009     
   180026.683817491        329005.952876982     
   171882.770452102        333228.044850037     
   163636.641367066        337251.970383232     
   155293.128974963        341075.189275739     
   146857.131961570        344695.279708814     
   138333.612359931        348109.940124589     
   129727.592564321        351316.991031419     
   121044.152286009        354314.376733579     
   112288.425452773        357100.166983119     
   103465.597054247        359672.558551779     
   94580.8999352711        362029.876720892     
   85639.6115394776        364170.576687286     
   76647.0506054687        366093.244883251     
   67608.5738180003        367796.600208708     
   58529.5724166859        369279.495173806     
   49415.4687648071        370540.916950229     
   40271.7128808982        371579.988329605     
   31103.7789358475        372395.968587467     
   21917.1617183285        372988.254251339     
   12717.3730714428        373356.379771590     
   3509.93830352120        373500.018093803     
  -5699.60742390885        373418.981131523     
  -14905.7227279276        373113.220138325     
  -24102.8636526814        372582.825978279     
  -33285.4873313312        371828.029293992     
  -42448.0556582849        370849.200571491     
  -51585.0389684647        369646.850101390     
  -60690.9197203333        368221.627835826     
  -69760.1961793655        366574.323140842     
  -78787.3860986384        364705.864443948     
  -87767.0303931825        362617.318776788     
  -96693.6968047372        360309.891212881     
  -105561.983553534        357784.924200611     
  -114366.522973734        355043.896791716     
  -123101.985129152        352088.423765660     
  -131763.081405901        348920.254650412     
  -140344.568078617        345541.272640285     
  -148841.249846924        341953.493411580     
  -157247.983338853        338159.063836954     
  -165559.680577929        334160.260599520     
  -173771.312410701        329959.488707812     
  -181877.911891521        325559.279912901     
