   379731.945477076       0.000000000000000E+000
   379625.247531084        8946.38513314579     
   379305.211471306        17887.7426463824     
   378772.010605318        26819.0474366027     
   378025.933698729        35735.2794336603     
   377067.384854647        44631.4261153497     
   375896.883344879        53502.4850205808     
   374515.063392864        62343.4662601429     
   372922.673908266        71149.3950244443     
   371120.578173191        79915.3140876103     
   369109.753479962        88636.2863073151     
   366891.290720388        97307.3971197122     
   364466.393926434        105923.757028822     
   361836.379762232        114480.504089723     
   359002.676967320        122972.806384877     
   355966.825751023        131395.864492917     
   352730.477137867        139744.913949203     
   349295.392263929        148015.227697428     
   345663.441624003        156202.118531574     
   341836.604269467        164300.941527454     
   337816.966956747        172307.096463097     
   333606.723246247        180216.030227198     
   329208.172551644        188023.239214826     
   324623.719139418        195724.271709589     
   319855.871078518        203314.730251411     
   314907.239140046        210790.273989058     
   309780.535646860        218146.621016536     
   304478.573273000        225379.550692460     
   299004.263792843        232484.905941451     
   293360.616779910        239458.595536630     
   287550.738255255        246296.596362208     
   281577.829285377        252994.955655189     
   275445.184529610        259549.793225144     
   269156.190736969        265957.303651023     
   262714.325192428        272213.758453895     
   256123.154112653        278315.508244549     
   249386.330991193        284258.984844798     
   242507.594893211        290040.703381340     
   235490.768699790        295657.264351004     
   228339.757301941        301105.355656162     
   221058.545744426        306381.754609082     
   213651.197319546        311483.329903971     
   206121.851611089        316407.043555422     
   198474.722488646        321149.952801970     
   190714.096052548        325709.211973426     
   182844.328529723        330082.074320650     
   174869.844120779        334265.893806387     
   166795.132798693        338258.126855795     
   158624.748059512        342056.334065234     
   150363.304625507        345658.181867925     
   142015.476101289        349061.444155010     
   133585.992583413        352264.003850585     
   125079.638224075        355263.854439217     
   116501.248749539        358059.101444480     
   107855.708933969        360647.963857025     
   99147.9500294468        363028.775510669     
   90382.9471529329        365199.986405025     
   81565.7166310619        367160.163973143     
   72701.3133036624        368907.994292676     
   63794.8277869834        370442.283239041     
   54851.3836976555        371761.957579088     
   45876.1348384773        372866.066003770     
   36874.2623471841        373753.780098312     
   27850.9718094116        374424.395248415     
