   187531.945477076        332900.165214738     
   179636.211662734        337224.829664800     
   171639.527647913        341359.983768087     
   163546.384385722        345303.297793714     
   155361.325436371        349052.545715108     
   147088.944702830        352605.606346365     
   138733.884144242        355960.464435414     
   130300.831467602        359115.211713665     
   121794.517798230        362068.047901793     
   113219.715329528        364817.281671312     
   104581.234952571        367361.331561572     
   95883.9238660246        369698.726851810     
   87132.6631669315        371828.108387867     
   78332.3654228975        373748.229363178     
   69487.9722262062        375457.956053616     
   60604.4517304176        376956.268505785     
   51686.7961700031        378242.261178315     
   42740.0193635852        379315.143535732     
   33769.1542013602        380174.240594429     
   24779.2501172965        380818.993420293     
   15775.3705467174        381248.959577496     
   6762.59036988898        381463.813527982     
  -2254.00665774341        381463.346981133     
  -11269.3304880139        381247.469193129     
  -20278.2873745090        380816.207215484     
  -29275.7824783560        380169.706092235     
  -38256.7224846048        379308.229005259     
  -47216.0182284576        378232.157367193     
  -56148.5873305768        376941.990861406     
  -65049.3568406750        375438.347428499     
  -73913.2658885659        373721.963198771     
  -82735.2683418248        371793.692370126     
  -91510.3354691807        369654.507030853     
  -100233.458608731        367305.496926753     
  -108899.651840037        364747.869172058     
  -117503.954659136        361982.947903606     
  -126041.434655458        359012.173877742     
  -134507.190189613        355837.104009408     
  -142896.353070983        352459.410852910     
  -151204.091234007        348880.882023854     
  -159425.611412023        345103.419561738     
  -167556.161807485        341129.039232737     
  -175591.034757353        336959.869772195     
  -183525.569392397        332598.152066373     
  -191355.154289136        328046.238273032     
  -199075.230113088        323306.590880420     
  -206681.292251968        318381.781704292     
  -214168.893437451        313274.490822578     
  -221533.646354047        307987.505447387     
  -228771.226233635        302523.718734013     
  -235877.373434144        296886.128526686     
  -242847.896000835        291077.836040818     
  -249678.672208615        285102.044481536     
  -256365.653083763        278962.057598330     
  -262904.864903427        272661.278175701     
  -269292.411671204        266203.206459711     
  -275524.477567105        259591.438520395     
  -281597.329370147        252829.664550044     
  -287507.318851809        245921.667097420     
  -293250.885138543        238871.319237996     
  -298824.557041521        231682.582680393     
  -304224.955351749        224359.505809228     
  -309448.795098688        216906.221664643     
  -314492.887770458        209326.945858854     
  -319354.143493737        201625.974430109     
  -324029.573171378        193807.681634530     
  -328516.290575828        185876.517676342     
  -332811.514396350        177837.006377108     
  -336912.570238098        169693.742784608     
  -340816.892571030        161451.390722118     
  -344522.026626697        153114.680278875     
  -348025.630240883        144688.405242631     
  -351325.475640134        136177.420475222     
  -354419.451170154        127586.639232219     
  -357305.562964102        118921.030427736     
  -359981.936548817        110185.615845614     
  -362446.818386991        101385.467298225     
