  321725.9854770755628124       0.0000000000000000       0.0000000000000000
  321702.4758005497278646    3889.5137221419718117       0.0000000000000000
  321631.9502107641892508    7778.4590028109951163       0.0000000000000000
  321514.4190265499637462   11666.2674839631181385       0.0000000000000000
  321349.8994442799594253   15552.3709744001571380       0.0000000000000000
  321138.4155353511450812   19436.2015331628244894       0.0000000000000000
  320879.9982426599599421   23317.1915528882054787       0.0000000000000000
  320574.6853760716039687   27194.7738431196521560       0.0000000000000000
  320222.5216068837908097   31068.3817135572462576       0.0000000000000000
  319823.5584612858947366   34937.4490572369686561       0.0000000000000000
  319377.8543128142482601   38801.4104336267046165       0.0000000000000000
  318885.4743738044635393   42659.7011516273196321       0.0000000000000000
  318346.4906858427566476   46511.7573524668623577       0.0000000000000000
  317760.9821092165657319   50357.0160924762676586       0.0000000000000000
  317129.0343113669077866   54194.9154257346308441       0.0000000000000000
  316450.7397543435799889   58024.8944865724261035       0.0000000000000000
  315726.1976812648936175   61846.3935719208966475       0.0000000000000000
  314955.5141017844434828   65658.8542234959022608       0.0000000000000000
  314138.8017765663680620   69461.7193098046700470       0.0000000000000000
  313276.1802007714868523   73254.4331079636467621       0.0000000000000000
  312367.7755865567014553   77036.4413853161240695       0.0000000000000000
  311413.7208445902215317   80807.1914808377769077       0.0000000000000000
  310414.1555645848857239   84566.1323863189172698       0.0000000000000000
  309369.2259948524879292   88312.7148273117345525       0.0000000000000000
  308279.0850208822521381   92046.3913438313029474       0.0000000000000000
  307143.8921429459587671   95766.6163707988744136       0.0000000000000000
  305963.8134527330985293   99472.8463182161212899       0.0000000000000000
  304739.0216090193134733  103164.5396510591526749       0.0000000000000000
  303469.6958123716176488  106841.1569688810122898       0.0000000000000000
  302156.0217788936570287  110502.1610851115110563       0.0000000000000000
  300798.1917130147921853  114147.0171060432621744       0.0000000000000000
  299396.4042793268454261  117775.1925094929465558       0.0000000000000000
  297950.8645734723540954  121386.1572231267637108       0.0000000000000000
  296461.7840920879971236  124979.3837024391832529       0.0000000000000000
  294929.3807018082006834  128554.3470083740976406       0.0000000000000000
  293353.8786073320079595  132110.5248845776368398       0.0000000000000000
  291735.5083185587427579  135647.3978342719492503       0.0000000000000000
  290074.5066167959594168  139164.4491967392386869       0.0000000000000000
  288371.1165200450341217  142661.1652234054636210       0.0000000000000000
  286625.5872473686467856  146137.0351535133959260       0.0000000000000000
  284838.1741823451593518  149591.5512893743871246       0.0000000000000000
  283009.1388356148963794  153024.2090711886412464       0.0000000000000000
  281138.7488065230427310  156434.5071514237788506       0.0000000000000000
  279227.2777438648045063  159821.9474687412730418       0.0000000000000000
  277275.0053057374898344  163186.0353214610076975       0.0000000000000000
  275282.2171185055049136  166526.2794405537715647       0.0000000000000000
  273249.2047348831547424  169842.1920621517638210       0.0000000000000000
  271176.2655911408946849  173133.2889995673322119       0.0000000000000000
  269063.7029634411446750  176399.0897148102230858       0.0000000000000000
  266911.8259233086719178  179639.1173895937390625       0.0000000000000000
  264720.9492922418285161  182852.8989958201709669       0.0000000000000000
  262491.3935954705812037  186039.9653655361034907       0.0000000000000000
  260223.4850148668629117  189199.8512603483395651       0.0000000000000000
  257917.5553410137945320  192332.0954402910429053       0.0000000000000000
  255573.9419244396849535  195436.2407321350183338       0.0000000000000000
  253192.9876260230957996  198511.8340971301950049       0.0000000000000000
  250775.0407665751699824  201558.4266981721739285       0.0000000000000000
  248320.4550756057142280  204575.5739663841959555       0.0000000000000000
  245829.5896392793511041  207562.8356671057117637       0.0000000000000000
  243302.8088475683180150  210519.7759652788517997       0.0000000000000000
  240740.4823406083451118  213445.9634902245597914       0.0000000000000000
  238142.9849542643642053  216340.9713997997168917       0.0000000000000000
  235510.6966649126261473  219204.3774439270782750       0.0000000000000000
  232844.0025334458332509  222035.7640274899313226       0.0000000000000000
  230143.2926485082716681  224834.7182725831808057       0.0000000000000000
  227408.9620689675502945  227600.8320801132940687       0.0000000000000000
  224641.4107656298729125  230333.7021907388698310       0.0000000000000000
  221841.0435622057120781  233032.9302451443509199       0.0000000000000000
  219008.2700755326368380  235698.1228436394012533       0.0000000000000000
  216143.5046550624829251  238328.8916050760599319       0.0000000000000000
  213247.1663216196175199  240924.8532250768330414       0.0000000000000000
  210319.6787054373417050  243485.6295335659815464       0.0000000000000000
  207361.4699834793864284  246010.8475515973404981       0.0000000000000000
  204372.9728160535159986  248500.1395474714227021       0.0000000000000000
