  -386344.964922924       0.000000000000000E+000
  -386236.408818607       -9102.18613832664     
  -385910.799290045       -18199.2571001019     
  -385368.312662931       -27286.1002694031     
  -384609.242731669       -36357.6081509108     
  -383634.000636737       -45408.6809286837     
  -382443.114692959       -54434.2290230974     
  -381037.230168648       -63429.1756453294     
  -379417.109015582       -72388.4593487683     
  -377583.629549762       -81307.0365767175     
  -375537.786082876       -90179.8842057585     
  -373280.688504414       -99002.0020841280     
  -370813.561814351       -107768.415564455     
  -368137.745606303       -116474.178030194     
  -365254.693501079       -125114.373415074     
  -362165.972530513       -133684.118714877     
  -358873.262471488       -142178.566490839     
  -355378.355130027       -150592.907363957     
  -351683.153575356       -158922.372499459     
  -347789.671323806       -167162.236080699     
  -343700.031472448       -175307.817771688     
  -339416.465782336       -183354.485167479     
  -334941.313711249       -191297.656231607     
  -330277.021395802       -199132.801719732     
  -325426.140582824       -206855.447588650     
  -320391.327509882       -214461.177389786     
  -315175.341734860       -221945.634646287     
  -309781.044914474       -229304.525212774     
  -304211.399531651       -236533.619616826     
  -298469.467571682       -243628.755381219     
  -292558.409147074       -250585.839325918     
  -286481.481071048       -257400.849848828     
  -280242.035379641       -264069.839184220     
  -273843.517802376       -270588.935637802     
  -267289.466181486       -276954.345797304     
  -260583.508839712       -283162.356717475     
  -253729.362896684       -289209.338078336     
  -246730.832533952       -295091.744315509     
  -239591.807208731       -300806.116721429     
  -232316.259816450       -306349.085516204     
  -224908.244802264       -311717.371886886     
  -217371.896221643       -316907.789993849     
  -209711.425750258       -321917.248943008     
  -201931.120643377       -326742.754722523     
  -194035.341645016       -331381.412102660     
  -186028.520847149       -335830.426497431     
  -177915.159499307       -340087.105786631     
  -169699.825768933       -344148.862096841     
  -161387.152452914       -348013.213539998     
  -152981.834640738       -351677.785908055     
  -144488.627329791       -355140.314322283     
  -135912.342993338       -358398.644835734     
  -127257.849101792       -361450.735987374     
  -118530.065597922       -364294.660306368     
  -109733.962326702       -366928.605765025     
  -100874.556420562       -369350.877178865     
  -91956.9096408531       -371559.897552281     
  -82986.1256763981       -373554.209368270     
  -73967.3474000516       -375332.475820695     
