  0.000000000000000E+000 -1.359312083315481E-023
  0.000000000000000E+000 -1.087447343091855E-022
  0.000000000000000E+000 -3.670121712942498E-022
  0.000000000000000E+000 -8.699504391176181E-022
  0.000000000000000E+000 -1.699111059844602E-021
  0.000000000000000E+000 -2.936040908599131E-021
  0.000000000000000E+000 -4.662281051952520E-021
  0.000000000000000E+000 -6.959365586394984E-021
  0.000000000000000E+000 -9.908820476906430E-021
  0.000000000000000E+000 -1.359216239564309E-020
  0.000000000000000E+000 -1.809089756075653E-020
  0.000000000000000E+000 -2.348652057536156E-020
  0.000000000000000E+000 -2.986051326666958E-020
  0.000000000000000E+000 -3.729434352530399E-020
  0.000000000000000E+000 -4.586946414481401E-020
  0.000000000000000E+000 -5.566731166140368E-020
  0.000000000000000E+000 -6.676930519389233E-020
  0.000000000000000E+000 -7.925684528392314E-020
  0.000000000000000E+000 -9.321131273643655E-020
  0.000000000000000E+000 -1.087140674604245E-019
  0.000000000000000E+000 -1.258464473099827E-019
  0.000000000000000E+000 -1.446897669256764E-019
  0.000000000000000E+000 -1.653253165762378E-019
  0.000000000000000E+000 -1.878343610006097E-019
  0.000000000000000E+000 -2.122981382503535E-019
  0.000000000000000E+000 -2.387978585324367E-019
  0.000000000000000E+000 -2.674147030524180E-019
  0.000000000000000E+000 -2.982298228580445E-019
  0.000000000000000E+000 -3.313243376832785E-019
  0.000000000000000E+000 -3.667793347927720E-019
  0.000000000000000E+000 -4.046758678268010E-019
  0.000000000000000E+000 -4.450949556466820E-019
  0.000000000000000E+000 -4.881175811806802E-019
  0.000000000000000E+000 -5.338246902704327E-019
  0.000000000000000E+000 -5.822971905178990E-019
  0.000000000000000E+000 -6.336159501328554E-019
  0.000000000000000E+000 -6.878617967809513E-019
  0.000000000000000E+000 -7.451155164323432E-019
  0.000000000000000E+000 -8.054578522109221E-019
  0.000000000000000E+000 -8.689695032441514E-019
  0.000000000000000E+000 -9.357311235135318E-019
  0.000000000000000E+000 -1.005823320705709E-018
  0.000000000000000E+000 -1.079326655064240E-018
  0.000000000000000E+000 -1.156321638242039E-018
  0.000000000000000E+000 -1.236888732154509E-018
  0.000000000000000E+000 -1.321108347833388E-018
  0.000000000000000E+000 -1.409060844281315E-018
  0.000000000000000E+000 -1.500826527327144E-018
  0.000000000000000E+000 -1.596485648482008E-018
  0.000000000000000E+000 -1.696118403796157E-018
  0.000000000000000E+000 -1.799804932716597E-018
  0.000000000000000E+000 -1.907625316945517E-018
  0.000000000000000E+000 -2.019659579299560E-018
  0.000000000000000E+000 -2.135987682569910E-018
  0.000000000000000E+000 -2.256689528383256E-018
  0.000000000000000E+000 -2.381844956063609E-018
  0.000000000000000E+000 -2.511533741495018E-018
  0.000000000000000E+000 -2.645835595985185E-018
  0.000000000000000E+000 -2.784830165130003E-018
  0.000000000000000E+000 -2.928597027679024E-018
  0.000000000000000E+000 -3.077215694401887E-018
  0.000000000000000E+000 -3.230765606955707E-018
  0.000000000000000E+000 -3.389326136753458E-018
  0.000000000000000E+000 -3.552976583833340E-018
  0.000000000000000E+000 -3.721796175729185E-018
  0.000000000000000E+000 -3.895864066341877E-018
  0.000000000000000E+000 -4.075259334811828E-018
  0.000000000000000E+000 -4.260060984392526E-018
  0.000000000000000E+000 -4.450347941325142E-018
  0.000000000000000E+000 -4.646199053714274E-018
  0.000000000000000E+000 -4.847693090404746E-018
  0.000000000000000E+000 -5.054908739859595E-018
  0.000000000000000E+000 -5.267924609039171E-018
  0.000000000000000E+000 -5.486819222281396E-018
  0.000000000000000E+000 -5.711671020183218E-018
  0.000000000000000E+000 -5.942558358483241E-018
  0.000000000000000E+000 -6.179559506945572E-018
  0.000000000000000E+000 -6.422752648244894E-018
  0.000000000000000E+000 -6.672215876852773E-018
  0.000000000000000E+000 -6.928027197925230E-018
  0.000000000000000E+000 -7.190264526191574E-018
  0.000000000000000E+000 -7.459005684844534E-018
  0.000000000000000E+000 -7.734328404431694E-018
  0.000000000000000E+000 -8.016310321748233E-018
  0.000000000000000E+000 -8.305028978731023E-018
  0.000000000000000E+000 -8.600561821354064E-018
  0.000000000000000E+000 -8.902986198525284E-018
  0.000000000000000E+000 -9.212379360984731E-018
  0.000000000000000E+000 -9.528818460204159E-018
  0.000000000000000E+000 -9.852380547288028E-018
  0.000000000000000E+000 -1.018314257187593E-017
  0.000000000000000E+000 -1.052118138104647E-017
  0.000000000000000E+000 -1.086657371822259E-017
  0.000000000000000E+000 -1.121939622207841E-017
  0.000000000000000E+000 -1.157972542544750E-017
  0.000000000000000E+000 -1.194763775423268E-017
  0.000000000000000E+000 -1.232320952631744E-017
  0.000000000000000E+000 -1.270651695047870E-017
  0.000000000000000E+000 -1.309763612530133E-017
  0.000000000000000E+000 -1.349664303809407E-017
  0.000000000000000E+000 -1.390361356380721E-017
  0.000000000000000E+000 -1.431862346395169E-017
  0.000000000000000E+000 -1.474174838551989E-017
  0.000000000000000E+000 -1.517306385990817E-017
  0.000000000000000E+000 -1.561264530184084E-017
  0.000000000000000E+000 -1.606056800829593E-017
  0.000000000000000E+000 -1.651690715743261E-017
  0.000000000000000E+000 -1.698173780752032E-017
  0.000000000000000E+000 -1.745513489586958E-017
  0.000000000000000E+000 -1.793717323776446E-017
  0.000000000000000E+000 -1.842792752539699E-017
  0.000000000000000E+000 -1.892747232680309E-017
  0.000000000000000E+000 -1.943588208480034E-017
  0.000000000000000E+000 -1.995323111592775E-017
  0.000000000000000E+000 -2.047959360938689E-017
  0.000000000000000E+000 -2.101504362598528E-017
  0.000000000000000E+000 -2.155965509708135E-017
  0.000000000000000E+000 -2.211350182353127E-017
  0.000000000000000E+000 -2.267665747463774E-017
  0.000000000000000E+000 -2.324919558710058E-017
  0.000000000000000E+000 -2.383118956396920E-017
  0.000000000000000E+000 -2.442271267359697E-017
  0.000000000000000E+000 -2.502383804859762E-017
  0.000000000000000E+000 -2.563463868480342E-017
  0.000000000000000E+000 -2.625518744022539E-017
  0.000000000000000E+000 -2.688555703401546E-017
  0.000000000000000E+000 -2.752582004543059E-017
  0.000000000000000E+000 -2.817604891279897E-017
  0.000000000000000E+000 -2.883631593248807E-017
  0.000000000000000E+000 -2.950669325787479E-017
  0.000000000000000E+000 -3.018725289831780E-017
  0.000000000000000E+000 -3.087806671813164E-017
  0.000000000000000E+000 -3.157920643556305E-017
  0.000000000000000E+000 -3.229074362176947E-017
  0.000000000000000E+000 -3.301274969979937E-017
  0.000000000000000E+000 -3.374529594357505E-017
  0.000000000000000E+000 -3.448845347687713E-017
  0.000000000000000E+000 -3.524229327233161E-017
  0.000000000000000E+000 -3.600688615039884E-017
  0.000000000000000E+000 -3.678230277836458E-017
  0.000000000000000E+000 -3.756861366933350E-017
  0.000000000000000E+000 -3.836588918122475E-017
  0.000000000000000E+000 -3.917419951576961E-017
  0.000000000000000E+000 -3.999361471751158E-017
  0.000000000000000E+000 -4.082420467280862E-017
  0.000000000000000E+000 -4.166603910883763E-017
  0.000000000000000E+000 -4.251918759260111E-017
  0.000000000000000E+000 -4.338371952993638E-017
  0.000000000000000E+000 -4.425970416452673E-017
  0.000000000000000E+000 -4.514721057691522E-017
  0.000000000000000E+000 -4.604630768352054E-017
  0.000000000000000E+000 -4.695706423565532E-017
  0.000000000000000E+000 -4.787954881854688E-017
  0.000000000000000E+000 -4.881382985036022E-017
  0.000000000000000E+000 -4.975997558122327E-017
  0.000000000000000E+000 -5.071805409225498E-017
  0.000000000000000E+000 -5.168813329459523E-017
  0.000000000000000E+000 -5.267028092843760E-017
  0.000000000000000E+000 -5.366456456206450E-017
  0.000000000000000E+000 -5.467105159088450E-017
  0.000000000000000E+000 -5.568980923647246E-017
  0.000000000000000E+000 -5.672090454561193E-017
  0.000000000000000E+000 -5.776440438933996E-017
  0.000000000000000E+000 -5.882037546199482E-017
  0.000000000000000E+000 -5.988888428026567E-017
  0.000000000000000E+000 -6.096999718224521E-017
  0.000000000000000E+000 -6.206378032648472E-017
  0.000000000000000E+000 -6.317029969105152E-017
  0.000000000000000E+000 -6.428962107258930E-017
  0.000000000000000E+000 -6.542181008538081E-017
  0.000000000000000E+000 -6.656693216041309E-017
  0.000000000000000E+000 -6.772505254444553E-017
  0.000000000000000E+000 -6.889623629908052E-017
  0.000000000000000E+000 -7.008054829983646E-017
  0.000000000000000E+000 -7.127805323522388E-017
  0.000000000000000E+000 -7.248881560582370E-017
