  0.000000000000000E+000  2.708399028504779E-022
  0.000000000000000E+000  2.166711587478697E-021
  0.000000000000000E+000  7.312608659228994E-021
  0.000000000000000E+000  1.733344837147576E-020
  0.000000000000000E+000  3.385403345188059E-020
  0.000000000000000E+000  5.849901393134003E-020
  0.000000000000000E+000  9.289284897652056E-020
  0.000000000000000E+000  1.386597687268773E-019
  0.000000000000000E+000  1.974237361370536E-019
  0.000000000000000E+000  2.708084088255570E-019
  0.000000000000000E+000  3.604371009306092E-019
  0.000000000000000E+000  4.679327449740645E-019
  0.000000000000000E+000  5.949178537342930E-019
  0.000000000000000E+000  7.430144821289273E-019
  0.000000000000000E+000  9.138441891083610E-019
  0.000000000000000E+000  1.109027999560905E-018
  0.000000000000000E+000  1.330186366230484E-018
  0.000000000000000E+000  1.578939131647777E-018
  0.000000000000000E+000  1.856905490075698E-018
  0.000000000000000E+000  2.165703949470097E-018
  0.000000000000000E+000  2.506952293456591E-018
  0.000000000000000E+000  2.882267543324410E-018
  0.000000000000000E+000  3.293265920038150E-018
  0.000000000000000E+000  3.741562806268332E-018
  0.000000000000000E+000  4.228772708441653E-018
  0.000000000000000E+000  4.756509218811818E-018
  0.000000000000000E+000  5.326384977551855E-018
  0.000000000000000E+000  5.940011634868798E-018
  0.000000000000000E+000  6.598999813141611E-018
  0.000000000000000E+000  7.304959069083293E-018
  0.000000000000000E+000  8.059497855927965E-018
  0.000000000000000E+000  8.864223485643951E-018
  0.000000000000000E+000  9.720742091173592E-018
  0.000000000000000E+000  1.063065858870082E-017
  0.000000000000000E+000  1.159557663994729E-017
  0.000000000000000E+000  1.261709861449800E-017
  0.000000000000000E+000  1.369682555215722E-017
  0.000000000000000E+000  1.483635712533575E-017
  0.000000000000000E+000  1.603729160147018E-017
  0.000000000000000E+000  1.730122580547528E-017
  0.000000000000000E+000  1.862975508223022E-017
  0.000000000000000E+000  2.002447325909951E-017
  0.000000000000000E+000  2.148697260848970E-017
  0.000000000000000E+000  2.301884381044253E-017
  0.000000000000000E+000  2.462167591526552E-017
  0.000000000000000E+000  2.629705630620082E-017
  0.000000000000000E+000  2.804657066213329E-017
  0.000000000000000E+000  2.987180292033851E-017
  0.000000000000000E+000  3.177433523927182E-017
  0.000000000000000E+000  3.375574796139906E-017
  0.000000000000000E+000  3.581761957607007E-017
  0.000000000000000E+000  3.796152668243557E-017
  0.000000000000000E+000  4.018904395240868E-017
  0.000000000000000E+000  4.250174409367137E-017
  0.000000000000000E+000  4.490119781272752E-017
  0.000000000000000E+000  4.738897377800254E-017
  0.000000000000000E+000  4.996663858299109E-017
  0.000000000000000E+000  5.263575670945360E-017
  0.000000000000000E+000  5.539789049066235E-017
  0.000000000000000E+000  5.825460007469779E-017
  0.000000000000000E+000  6.120744338779663E-017
  0.000000000000000E+000  6.425797609775177E-017
  0.000000000000000E+000  6.740775157736555E-017
  0.000000000000000E+000  7.065832086795652E-017
  0.000000000000000E+000  7.401123264292152E-017
  0.000000000000000E+000  7.746803317135304E-017
  0.000000000000000E+000  8.103026628171297E-017
  0.000000000000000E+000  8.469947332556416E-017
  0.000000000000000E+000  8.847719314135947E-017
  0.000000000000000E+000  9.236496201829076E-017
  0.000000000000000E+000  9.636431366019666E-017
  0.000000000000000E+000  1.004767791495322E-016
